   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   49
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   48,   50
   46,   50
   42,   50
   45,   50
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   50,   52
   50,   52
   49,   52
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   47,   53
   49,   53
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   56,   57
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   59,   60
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   58,   61
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   60,   62
   46,   63
   46,   63
