    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    2
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    0,    3
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    4
    1,    4
    1,    4
    2,    4
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    3,    5
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    8
    0,    8
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    5,    9
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   10
    1,   10
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    0,   13
    6,   21
    5,   21
    4,   21
    5,   21
    4,   21
    5,   21
    4,   21
    5,   21
    4,   21
