4.137199999999999989e+01,5.155199999999999818e+02
4.205100000000000193e+01,6.351600000000000534e+01
4.304699999999999704e+01,4.307000000000000028e+01
4.317800000000000438e+01,6.798499999999999943e+01
4.342800000000000438e+01,6.838100000000000023e+01
4.358399999999999608e+01,4.374699999999999989e+01
4.662800000000000011e+01,6.007600000000000051e+01
5.004299999999999926e+01,6.113899999999999579e+01
5.124699999999999989e+01,7.311499999999999488e+01
5.136800000000000210e+01,7.417300000000000182e+01
5.190600000000000591e+01,5.991799999999999926e+01
5.269699999999999562e+01,5.819899999999999807e+01
5.449600000000000222e+01,7.487699999999999534e+01
5.450100000000000477e+01,5.546699999999999875e+01
5.465299999999999869e+01,6.020799999999999841e+01
5.491399999999999437e+01,7.529800000000000182e+01
5.505399999999999494e+01,6.783800000000000807e+01
5.543699999999999761e+01,5.589899999999999380e+01
5.644600000000000506e+01,6.605299999999999727e+01
5.648600000000000421e+01,6.461399999999999011e+01
5.681100000000000705e+01,6.493300000000000693e+01
5.836199999999999477e+01,5.911999999999999744e+01
5.877100000000000080e+01,6.203800000000000381e+01
5.944800000000000040e+01,5.952399999999999380e+01
5.945700000000000074e+01,5.946300000000000097e+01
5.951800000000000068e+01,6.113499999999999801e+01
5.956899999999999551e+01,6.260499999999999687e+01
6.013399999999999324e+01,6.302799999999999869e+01
6.115600000000000591e+01,6.297200000000000131e+01
6.129999999999999716e+01,6.134899999999999665e+01
6.165699999999999648e+01,6.171500000000000341e+01
6.171899999999999409e+01,6.633700000000000330e+01
6.177300000000000324e+01,6.249000000000000199e+01
6.183399999999999608e+01,6.185499999999999687e+01
6.226699999999999591e+01,6.703499999999999659e+01
6.233600000000000563e+01,6.256199999999999761e+01
6.249499999999999744e+01,6.970399999999999352e+01
6.271100000000000563e+01,7.046200000000000330e+01
6.296999999999999886e+01,6.297200000000000131e+01
6.443999999999999773e+01,6.446500000000000341e+01
6.466800000000000637e+01,6.507899999999999352e+01
6.499500000000000455e+01,6.539199999999999591e+01
6.573399999999999466e+01,6.581100000000000705e+01
6.640200000000000102e+01,6.641500000000000625e+01
6.673000000000000398e+01,6.681999999999999318e+01
6.680100000000000193e+01,6.696300000000000807e+01
6.716299999999999670e+01,6.723000000000000398e+01
6.723600000000000421e+01,6.978199999999999648e+01
6.724099999999999966e+01,6.795300000000000296e+01
6.743399999999999750e+01,6.854699999999999704e+01
6.792399999999999238e+01,6.795799999999999841e+01
6.803499999999999659e+01,6.865999999999999659e+01
6.807699999999999818e+01,6.906799999999999784e+01
6.836700000000000443e+01,6.841800000000000637e+01
6.842699999999999250e+01,6.853600000000000136e+01
6.848499999999999943e+01,6.871999999999999886e+01
6.855500000000000682e+01,6.857300000000000750e+01
6.899299999999999500e+01,6.932500000000000284e+01
6.901100000000000989e+01,6.910200000000000387e+01
6.916599999999999682e+01,6.920900000000000318e+01
6.924299999999999500e+01,6.980700000000000216e+01
6.940699999999999648e+01,6.940699999999999648e+01
6.953199999999999648e+01,6.957200000000000273e+01
7.005100000000000193e+01,7.009499999999999886e+01
7.075700000000000500e+01,7.107800000000000296e+01
7.114399999999999125e+01,7.166199999999999193e+01
7.492000000000000171e+01,7.524299999999999500e+01
7.720199999999999818e+01,7.795999999999999375e+01
8.266500000000000625e+01,8.274700000000001410e+01
